time,magnitude,sigma_time,sigma_amp,cov_time_amp,gamma_score,num_picks,num_p_picks,num_s_picks,event_index,x(km),y(km),z(km),longitude,latitude,depth(m),source_file,time_central
2014-11-09T11:59:43.399,1.03946,2.95622,0.60477,-0.96851,71.0,45,45,0,317,122.70696,33.54209,41.0,-87.60683,37.794,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-09T05:59:43.399
2014-11-09T12:59:42.295,1.11844,3.22212,0.54469,-1.52863,75.0,42,41,1,318,117.22391,32.03268,41.0,-87.66932,37.78112,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-09T06:59:42.295
2014-11-10T01:59:42.800,1.11949,2.67621,0.65622,-0.95054,67.0,40,40,0,337,132.2181,15.3508,41.0,-87.50217,37.62882,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-09T19:59:42.800
2014-11-10T02:59:43.705,1.09219,2.6464,0.64133,-1.17647,68.0,41,40,1,338,139.92319,16.35099,41.0,-87.41471,37.63669,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-09T20:59:43.705
2014-11-10T04:59:42.249,1.14624,2.97441,0.61861,-1.7343,67.0,40,40,0,339,112.35974,28.9271,41.0,-87.725,37.75375,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-09T22:59:42.249
2014-11-10T05:59:42.132,1.13443,3.12906,0.6863,-1.3792,68.0,43,43,0,340,111.49385,33.09289,41.0,-87.73419,37.79138,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-09T23:59:42.132
2014-11-10T06:59:41.787,1.10073,3.10225,0.48679,-1.43817,68.0,41,41,0,341,111.24221,30.39555,41.0,-87.73746,37.76712,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-10T00:59:41.787
2014-11-10T07:59:43.125,1.01357,3.13463,0.65788,-1.25148,69.0,42,41,1,342,121.44571,33.66657,41.0,-87.62113,37.79529,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-10T01:59:43.125
2014-11-10T08:58:57.042,1.99702,2.22101,0.65229,-0.68106,60.92528,39,39,0,343,-57.30472,-167.79239,41.0,-89.63534,35.98636,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-10T02:58:57.042
2014-11-10T09:59:43.927,0.96207,2.74594,0.69613,-1.1046,61.0,37,37,0,344,142.93285,14.76633,41.0,-87.38093,37.62195,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-10T03:59:43.927
2014-11-10T10:59:43.610,1.05562,2.59147,0.69925,-0.9376,65.0,39,39,0,345,139.17553,14.75124,41.0,-87.42348,37.62239,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-10T04:59:43.610
2014-11-10T11:48:43.711,1.31687,2.58409,0.4865,-0.47806,49.09294,29,17,12,346,153.80271,25.25468,41.0,-87.25564,37.71467,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-10T05:48:43.711
2014-11-10T11:59:43.644,1.04089,2.75729,0.48956,-1.5713,64.0,40,39,1,347,139.21555,17.63917,41.0,-87.42248,37.6484,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-10T05:59:43.644
2014-11-11T01:59:42.103,0.92785,2.67918,0.46463,-1.28039,66.0,30,30,0,371,114.08649,37.1205,41.0,-87.70413,37.82734,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-10T19:59:42.103
2014-11-11T02:59:42.707,0.96075,2.73426,0.44982,-0.75645,59.0,35,34,1,372,118.40153,29.55866,41.0,-87.65635,37.75868,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-10T20:59:42.707
2014-11-11T03:59:45.149,0.83916,2.80553,0.49156,-0.76133,61.0,44,44,0,373,136.16846,31.17129,41.0,-87.45448,37.77074,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-10T21:59:45.149
2014-11-11T04:59:43.094,0.87645,2.77492,0.42634,-0.80325,60.0,33,33,0,374,113.93781,31.16063,41.0,-87.70675,37.77368,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-10T22:59:43.094
2014-11-11T05:59:44.235,0.85706,2.85155,0.51216,-1.29162,60.0,37,36,1,375,130.08866,41.38505,41.0,-87.52164,37.86363,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-10T23:59:44.235
2014-11-11T06:59:42.613,0.9196,2.8996,0.75949,-0.95952,63.0,38,37,1,376,116.49139,28.12916,41.0,-87.67825,37.74605,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-11T00:59:42.613
2014-11-11T07:59:43.504,0.8804,2.79144,0.53002,-2.04465,68.0,32,31,1,377,142.33651,39.02852,41.0,-87.38295,37.84058,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-11T01:59:43.504
2014-11-11T08:59:46.868,0.79505,2.14649,0.2859,-0.22121,16.80144,10,10,0,378,150.09996,23.9377,41.0,-87.29789,37.70342,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-11T02:59:46.868
2014-11-11T08:58:58.036,1.9349,2.35146,0.61738,-0.08783,43.19856,44,44,0,379,-45.86999,-167.79239,41.0,-89.50857,35.98698,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-11T02:58:58.036
2014-11-11T09:59:43.287,0.90865,2.86584,0.58073,-1.57817,70.0,40,39,1,380,123.51895,35.37942,41.0,-87.5973,37.81044,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-11T03:59:43.287
2014-11-11T10:59:42.838,0.94114,3.20177,0.67417,-1.23499,64.0,38,38,0,381,118.69256,35.70577,41.0,-87.65205,37.81402,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-11T04:59:42.838
2014-11-11T11:58:57.256,1.93037,2.42437,0.4608,-0.54942,64.0,44,44,0,382,-56.41383,-167.79239,41.0,-89.62547,35.98641,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-11T05:58:57.256
2014-11-11T12:58:54.986,2.02403,2.27885,0.67905,-0.59622,64.0,40,40,0,383,-78.49836,-167.79239,41.0,-89.8703,35.98486,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-11T06:58:54.986
2014-11-12T01:59:43.949,0.95921,2.89872,0.67438,-1.01149,62.0,38,38,0,413,145.93064,13.942,41.0,-87.34715,37.61406,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-11T19:59:43.949
2014-11-12T02:59:44.400,0.92798,2.78837,0.61593,-1.07066,59.0,35,35,0,414,142.66054,31.13215,41.0,-87.38082,37.7694,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-11T20:59:44.400
2014-11-12T03:59:44.568,0.91364,2.63853,0.61145,-0.81765,59.0,39,38,1,415,150.62108,15.97992,41.0,-87.29362,37.63166,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-11T21:59:44.568
2014-11-12T04:59:44.632,0.94642,2.62349,0.64179,-0.90912,56.0,41,40,1,416,148.86668,15.263,41.0,-87.31363,37.62548,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-11T22:59:44.632
2014-11-12T05:59:42.792,0.93983,2.61144,0.64051,-1.33493,58.0,32,31,1,417,130.94453,13.50164,41.0,-87.51692,37.61234,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-11T23:59:42.792
2014-11-12T06:59:43.766,0.94639,2.94909,0.61925,-0.93678,57.0,34,34,0,418,144.46817,24.53858,41.0,-87.36161,37.70973,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-12T00:59:43.766
2014-11-12T07:59:42.329,0.96085,3.24708,0.67664,-1.46852,54.0,33,33,0,419,113.00543,29.44297,41.0,-87.7176,37.75832,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-12T01:59:42.329
2014-11-12T08:59:11.060,1.77659,2.38321,0.70763,-0.95191,56.0,36,36,0,420,-15.68005,-109.59862,41.0,-89.17503,36.51232,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-12T02:59:11.060
2014-11-12T09:59:41.807,0.90311,3.073,0.73961,-1.57998,61.0,36,36,0,421,111.00472,32.4737,41.0,-87.73983,37.78586,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-12T03:59:41.807
2014-11-12T10:59:42.468,0.89501,2.96918,0.67922,-0.65215,63.0,33,32,1,422,117.52787,29.05218,41.0,-87.66635,37.75423,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-12T04:59:42.468
2014-11-12T11:59:44.157,0.93191,2.78303,0.76091,-0.69212,57.0,36,35,1,423,110.575,52.68507,41.0,-87.74163,37.96798,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-12T05:59:44.157
2014-11-12T12:59:44.346,0.95135,2.75424,0.74183,-0.40874,60.0,40,37,3,424,130.41882,34.15074,41.0,-87.51919,37.79842,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-12T06:59:44.346
2014-11-13T01:59:05.428,1.79667,2.37428,0.35314,-0.2996,56.0,40,40,0,452,-42.6639,-127.93965,41.0,-89.47522,36.34622,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-12T19:59:05.428
2014-11-13T02:58:53.853,1.87478,2.32158,0.70736,-0.61527,58.0,32,32,0,453,-91.74813,-167.79239,41.0,-90.01719,35.98368,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-12T20:58:53.853
2014-11-13T03:59:42.639,0.86241,2.72662,0.67564,-0.80705,49.0,29,29,0,454,132.34488,11.92594,41.0,-87.50135,37.59795,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-12T21:59:42.639
2014-11-13T04:59:06.815,1.65525,2.62848,0.74931,-0.20718,52.70487,37,37,0,455,-39.60278,-118.9997,41.0,-89.44159,36.42691,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-12T22:59:06.815
2014-11-13T05:58:58.728,1.94435,1.4777,0.91158,-0.17212,25.21747,28,28,0,456,-36.20914,-167.79239,41.0,-89.40146,35.98739,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-12T23:58:58.728
2014-11-13T05:59:45.859,0.78738,2.21559,0.42587,-0.14554,23.78253,18,17,1,457,159.96495,15.0827,41.0,-87.188,37.622,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-12T23:59:45.859
2014-11-13T06:59:42.953,0.86944,2.59158,0.69566,-0.88292,59.0,38,37,1,458,102.60059,39.83044,41.0,-87.83419,37.85311,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-13T00:59:42.953
2014-11-13T07:59:43.594,0.9063,2.74372,0.70175,-0.71203,56.96067,40,39,1,459,100.01119,44.32067,41.0,-87.86299,37.89385,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-13T01:59:43.594
2014-11-13T08:59:42.770,0.89994,2.83937,0.69006,-1.52239,57.0,31,30,1,460,138.54321,18.6814,41.0,-87.4299,37.65789,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-13T02:59:42.770
2014-11-13T09:59:43.517,0.84406,2.48699,0.73892,-1.23853,57.0,33,33,0,461,138.36048,13.90178,41.0,-87.43287,37.61486,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-13T03:59:43.517
2014-11-13T10:59:17.697,1.55456,2.22083,0.75273,-0.82351,52.0,35,35,0,462,-9.57415,-70.61256,41.0,-89.10737,36.8637,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-13T04:59:17.697
2014-11-13T11:59:45.096,0.91183,2.64502,0.45756,-1.11415,58.0,37,36,1,463,132.58281,34.49024,41.0,-87.49456,37.80116,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-13T05:59:45.096
2014-11-13T12:59:44.981,0.91422,2.61208,0.70752,-0.58637,49.01347,36,36,0,464,148.64397,12.34262,41.0,-87.31675,37.59922,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-13T06:59:44.981
2014-11-14T01:59:43.360,0.92271,2.33882,0.64504,-1.07442,58.0,34,32,2,494,116.6798,22.1645,41.0,-87.67707,37.6923,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-13T19:59:43.360
2014-11-14T02:59:42.602,0.90937,2.7524,0.71912,-1.04184,55.0,37,37,0,495,97.02114,41.28919,41.0,-87.89738,37.86686,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-13T20:59:42.602
2014-11-14T03:58:52.828,1.93222,1.64459,0.85641,-0.28697,10.16844,7,7,0,496,-100.00836,-167.79239,41.0,-90.10876,35.98286,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-13T21:58:52.828
2014-11-14T03:59:45.209,0.76883,2.37876,0.73048,-0.25657,43.83156,35,34,1,497,155.06582,11.36995,41.0,-87.24426,37.5894,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-13T21:59:45.209
2014-11-14T04:28:01.631,1.41336,2.88666,0.41043,-0.78954,66.0,34,15,19,498,133.86319,55.15872,41.0,-87.47621,37.98714,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-13T22:28:01.631
2014-11-14T04:59:41.634,0.95669,2.69864,0.70785,-1.0743,60.95564,33,33,0,499,126.60598,19.85769,41.0,-87.56495,37.6702,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-13T22:59:41.634
2014-11-14T05:59:45.000,0.84042,2.31727,0.63531,-1.04046,56.0,38,37,1,500,148.18285,15.98848,41.0,-87.32123,37.63213,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-13T23:59:45.000
2014-11-14T06:59:38.892,0.98493,2.20035,0.8111,-0.63986,50.0,30,29,1,501,89.2469,6.73131,41.0,-87.98995,37.55633,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T00:59:38.892
2014-11-14T07:59:44.235,0.80801,2.59083,0.782,-1.6709,55.0,35,35,0,502,128.14478,29.47801,41.0,-87.54582,37.75665,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T01:59:44.235
2014-11-14T08:59:41.140,0.9259,2.95633,0.63642,-1.03439,57.0,36,34,2,503,101.46637,33.27687,41.0,-87.84799,37.7942,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T02:59:41.140
2014-11-14T09:59:44.906,0.79334,2.71037,0.75333,-0.92415,55.0,34,34,0,504,131.27871,34.07325,41.0,-87.50944,37.7976,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T03:59:44.906
2014-11-14T10:59:41.547,1.24589,1.71388,0.29451,-0.60165,6.62605,5,5,0,505,75.53301,50.20978,41.0,-88.14064,37.94925,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T04:59:41.547
2014-11-14T10:59:45.364,0.76492,2.37722,0.77136,-0.53353,46.37395,37,36,1,506,155.47284,11.83227,41.0,-87.23955,37.59349,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T04:59:45.364
2014-11-14T12:00:09.731,1.04169,0.94993,0.23525,0.00297,12.36092,13,12,1,507,-22.30342,104.00114,0.0,-89.25544,38.43669,0.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T06:00:09.731
2014-11-14T11:59:44.985,0.78658,2.80886,0.52398,-0.96701,61.0,43,41,2,508,137.44083,31.99793,41.0,-87.43988,37.778,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T05:59:44.985
2014-11-14T12:00:27.487,0.68961,0.9874,0.18961,-0.04739,6.91691,7,7,0,509,157.03228,-22.2552,41.0,-87.22916,37.2862,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T06:00:27.487
2014-11-15T01:59:41.714,1.04844,2.56562,0.71434,-0.72336,58.0,33,33,0,540,130.03917,10.32553,41.0,-87.52774,37.58386,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T19:59:41.714
2014-11-15T02:50:22.076,1.83125,1.90423,0.31015,-1.37709,32.0,14,6,8,541,126.73156,24.91313,41.0,-87.56265,37.71572,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T20:50:22.076
2014-11-15T02:59:43.882,1.1849,2.73955,0.70196,-0.55183,54.0,36,36,0,542,134.33301,31.75305,41.0,-87.4752,37.77625,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T20:59:43.882
2014-11-15T03:59:43.694,1.30724,2.7114,0.6099,-1.05043,69.0,42,42,0,543,124.5561,26.42416,41.0,-87.58706,37.72963,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T21:59:43.694
2014-11-15T04:59:14.111,1.66309,2.51059,0.70037,-0.79778,56.0,38,38,0,544,-10.45838,-94.51967,41.0,-89.11695,36.64827,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T22:59:14.111
2014-11-15T05:59:45.421,0.8525,2.58093,0.39163,-0.38171,19.17887,10,10,0,545,153.92924,5.88234,41.0,-87.25827,37.54016,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T23:59:45.421
2014-11-15T05:59:00.467,1.85098,1.97583,0.67899,-0.14235,42.82113,42,42,0,546,-17.95673,-167.79239,41.0,-89.19909,35.98791,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-14T23:59:00.467
2014-11-15T06:59:43.190,0.9077,2.71346,0.46547,-0.83519,69.0,37,37,0,547,132.34261,32.26104,41.0,-87.49769,37.78112,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-15T00:59:43.190
2014-11-15T07:59:43.461,0.91964,2.75083,0.68618,-0.69854,60.0,36,36,0,548,123.6501,26.21415,41.0,-87.59737,37.72786,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-15T01:59:43.461
2014-11-15T08:59:42.376,1.01419,2.53586,0.70885,-1.11612,58.0,30,30,0,549,132.58604,10.95642,41.0,-87.49879,37.58918,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-15T02:59:42.376
2014-11-15T10:19:53.036,1.265,2.8229,0.3328,-0.52475,71.0,40,39,1,550,59.74667,50.16135,26.81222,-88.32024,37.94998,26812.22364,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-15T04:19:53.036
2014-11-15T09:59:43.213,0.93265,1.94396,0.22785,-0.44454,17.06658,10,10,0,551,73.04936,43.02362,41.0,-88.16962,37.88472,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-15T03:59:43.213
2014-11-15T09:59:45.139,0.79016,2.34316,0.69599,-0.20391,39.93342,39,38,1,552,151.84718,7.63691,41.0,-87.28146,37.55631,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-15T03:59:45.139
2014-11-15T10:59:43.427,0.88936,3.01233,0.70493,-0.8591,59.0,37,36,1,553,121.93436,34.84163,41.0,-87.61538,37.80581,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-15T04:59:43.427
2014-11-15T11:59:42.797,0.89264,2.79824,0.61272,-1.18244,64.0,41,41,0,554,98.17139,41.4573,41.0,-87.88429,37.86826,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-15T05:59:42.797
2014-11-15T12:59:44.155,0.94248,2.41132,0.63177,-1.09943,58.0,35,35,0,555,143.39955,17.58846,41.0,-87.37509,37.6473,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-15T06:59:44.155
2014-11-16T01:59:43.401,0.8977,2.794,0.48492,-1.13855,71.0,39,37,2,578,128.86429,26.19024,41.0,-87.53824,37.72693,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-15T19:59:43.401
2014-11-16T02:59:43.555,1.01793,3.00347,0.67296,-0.95562,61.0,38,37,1,579,127.39247,36.33306,41.0,-87.55316,37.8185,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-15T20:59:43.555
2014-11-16T03:59:42.333,0.97408,2.6559,0.59361,-1.39722,64.0,36,36,0,580,123.80981,24.84885,41.0,-87.59579,37.71554,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-15T21:59:42.333
2014-11-16T04:58:57.772,1.88113,2.30142,0.6889,-0.72134,67.0,45,45,0,581,-51.83349,-167.79239,41.0,-89.57469,35.98667,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-15T22:58:57.772
2014-11-16T05:59:42.418,0.94061,2.87397,0.64789,-1.20932,67.0,39,39,0,582,119.62427,27.75998,41.0,-87.64277,37.74232,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-15T23:59:42.418
2014-11-16T06:59:41.437,1.00033,2.5526,0.80708,-1.27393,22.4273,11,10,1,583,81.87291,48.85822,41.0,-88.06866,37.93653,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-16T00:59:41.437
2014-11-16T06:59:45.234,0.81452,2.51765,0.626,-0.10313,44.5727,44,43,1,584,154.53743,9.65762,41.0,-87.2506,37.57406,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-16T00:59:45.234
2014-11-16T07:59:39.074,1.01694,2.54671,0.61348,-0.9966,61.0,36,36,0,585,99.16898,8.75505,41.0,-87.8774,37.57355,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-16T01:59:39.074
2014-11-16T08:59:41.808,0.98171,2.56647,0.65894,-0.74494,60.0,32,32,0,586,130.45291,16.34866,41.0,-87.52198,37.63806,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-16T02:59:41.808
2014-11-16T09:59:42.159,0.93274,3.07505,0.65855,-1.08599,69.0,43,42,1,587,116.7138,29.12177,41.0,-87.67557,37.75496,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-16T03:59:42.159
2014-11-16T10:26:40.768,1.16832,2.89427,0.5087,-2.47843,69.0,36,24,12,588,156.25646,8.7643,41.0,-87.23134,37.56573,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-16T04:26:40.768
2014-11-16T10:59:05.086,1.71428,2.43455,0.48517,-0.89088,66.0,41,41,0,589,-40.39635,-130.3318,41.0,-89.44984,36.32477,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-16T04:59:05.086
2014-11-16T12:59:39.465,1.06562,2.64796,0.68196,-1.07971,68.0,37,36,1,590,95.21392,15.44007,41.0,-87.92129,37.63419,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-16T06:59:39.465
2014-11-17T01:59:38.966,0.95696,2.91436,0.70207,-1.62029,67.0,39,39,0,607,95.75625,15.19656,41.0,-87.91518,37.63194,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-16T19:59:38.966
2014-11-17T02:59:42.547,0.87084,2.78184,0.66237,-0.71503,66.0,39,38,1,608,111.93037,29.21921,41.0,-87.72983,37.75644,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-16T20:59:42.547
2014-11-17T03:59:43.598,0.82008,2.75741,0.71294,-0.70169,53.0,30,30,0,609,126.04551,28.94532,41.0,-87.56973,37.75214,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-16T21:59:43.598
2014-11-17T04:59:42.300,0.91826,2.67526,0.73037,-0.98064,53.0,29,28,1,610,114.46755,43.22629,41.0,-87.69884,37.8823,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-16T22:59:42.300
2014-11-17T05:58:57.146,1.83031,2.27175,0.6743,-0.79095,62.0,40,40,0,611,-56.61908,-167.79239,41.0,-89.62774,35.9864,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-16T23:58:57.146
2014-11-17T06:59:42.768,0.86191,2.38138,0.67982,-0.83493,61.0,34,34,0,612,107.64128,30.38472,41.0,-87.77832,37.76745,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-17T00:59:42.768
2014-11-17T07:59:42.916,0.88978,2.88968,0.71264,-1.31279,59.0,34,34,0,613,112.84178,37.58182,41.0,-87.71819,37.83165,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-17T01:59:42.916
2014-11-17T08:59:42.419,0.88555,2.85797,0.7217,-1.11858,55.0,31,30,1,614,126.63669,14.65664,41.0,-87.5655,37.62335,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-17T02:59:42.419
2014-11-17T09:59:42.250,0.86316,2.84619,0.69578,-1.23455,64.0,36,36,0,615,111.14937,29.56499,41.0,-87.73864,37.75965,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-17T03:59:42.250
2014-11-17T10:59:44.361,0.92405,2.38301,0.62345,-0.93654,57.0,37,37,0,616,141.37632,16.17318,41.0,-87.39829,37.63486,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-17T04:59:44.361
2014-11-17T11:59:42.676,0.94739,2.57761,0.69374,-0.73519,57.0,32,32,0,617,113.906,24.10938,41.0,-87.70821,37.71016,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-17T05:59:42.676
2014-11-17T12:58:54.436,1.98814,2.16998,0.73275,-0.38652,58.0,32,32,0,618,-85.09945,-167.79239,41.0,-89.94348,35.9843,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-17T06:58:54.436
2014-11-18T01:59:43.761,0.92622,2.59676,0.66277,-1.0961,58.0,38,38,0,643,139.36273,10.15513,41.0,-87.42224,37.58096,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-17T19:59:43.761
2014-11-18T02:59:40.687,0.95382,2.33622,0.66387,-0.92767,52.0,32,32,0,644,111.51624,14.24666,41.0,-87.73681,37.62161,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-17T20:59:40.687
2014-11-18T03:58:57.716,1.95872,2.7077,0.69796,-0.20962,50.99418,41,41,0,645,-49.0439,-167.79239,41.0,-89.54376,35.98682,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-17T21:58:57.716
2014-11-18T04:59:43.225,0.8919,2.61035,0.48818,-1.27467,62.0,32,32,0,646,129.80121,26.54212,41.0,-87.52755,37.72997,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-17T22:59:43.225
2014-11-18T05:59:43.760,0.96009,2.76325,0.68575,-1.02839,62.0,40,40,0,647,141.88091,11.75858,41.0,-87.39343,37.59502,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-17T23:59:43.760
2014-11-18T06:59:43.997,0.98681,2.67528,0.65345,-1.54652,58.0,38,38,0,648,145.65355,10.60453,41.0,-87.35095,37.58404,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-18T00:59:43.997
2014-11-18T07:59:41.585,0.98326,2.53284,0.67756,-0.98503,48.0,23,23,0,649,127.24897,17.77068,41.0,-87.55803,37.65131,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-18T01:59:41.585
2014-11-18T08:59:43.830,0.90955,2.94518,0.62262,-1.17083,58.0,34,34,0,650,146.03912,22.12998,41.0,-87.34429,37.68779,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-18T02:59:43.830
2014-11-18T09:59:42.689,0.89919,2.71041,0.77663,-0.90496,57.0,35,34,1,651,130.57532,14.88247,41.0,-87.52086,37.62483,41000.0,merged_gamma_catalog_2014_Nov_Dec.csv,2014-11-18T03:59:42.689
